triplet_id,unit_id,dataset,subject,predicate,object,confidence,label,reason
b449557b-88f2-5cf2-abf6-f37958869721,hotpot_5a74f8bd5542993748c8976a_2015–16 Iona Gaels men's basketball team,hotpotqa,2015–16 Iona Gaels men's basketball team,led_by,Tim Cluess,0.85,SUPPORTED,The passage explicitly states that the 2015–16 Iona Gaels men's basketball team was led by Tim Cluess.
62e03a39-42fa-5787-a4dc-cad488d19e52,hotpot_5a74f8bd5542993748c8976a_2015–16 Iona Gaels men's basketball team,hotpotqa,2015–16 Iona Gaels men's basketball team,played_home_games_at,Hynes Athletic Center,0.85,SUPPORTED,The passage explicitly states that the 2015–16 Iona Gaels men's basketball team played their home games at the Hynes Athletic Center.
208bf68f-77ae-5a26-836c-c80c9402d736,hotpot_5a74f8bd5542993748c8976a_2015–16 Iona Gaels men's basketball team,hotpotqa,2015–16 Iona Gaels men's basketball team,members_of,Metro Atlantic Athletic Conference (MAAC),0.85,SUPPORTED,The passage explicitly states the team's conference membership.
70d5ebdc-7768-5b52-979f-043377314715,hotpot_5a74f8bd5542993748c8976a_2015–16 Iona Gaels men's basketball team,hotpotqa,2015–16 Iona Gaels men's basketball team,finished_the_season,"22–11, 16–4 in MAAC play",0.85,SUPPORTED,The passage directly states the team's season record.
0150738e-75e5-5f85-90ff-5ef736b25edd,hotpot_5a74f8bd5542993748c8976a_2015–16 Iona Gaels men's basketball team,hotpotqa,2015–16 Iona Gaels men's basketball team,defeated,"Canisius, Siena, Monmouth",0.85,SUPPORTED,"The passage explicitly states that the Gaels defeated Canisius, Siena, and Monmouth to be MAAC Tournament champions."
2a7d6c68-b247-50db-a694-c852b3ed08d8,hotpot_5a74f8bd5542993748c8976a_2015–16 Iona Gaels men's basketball team,hotpotqa,2015–16 Iona Gaels men's basketball team,earned,NCAA Tournament,0.85,SUPPORTED,The passage directly states that the team earned the NCAA Tournament's automatic bid.
8a87a854-89a6-5e1d-b703-1e5b39cdd5bd,hotpot_5a74f8bd5542993748c8976a_2015–16 Iona Gaels men's basketball team,hotpotqa,2015–16 Iona Gaels men's basketball team,lost_in,first round to Iowa State,0.85,SUPPORTED,The passage directly states the team lost in the first round to Iowa State.
742862dd-547b-519a-b789-0e0cefb3ad15,hotpot_5a74f8bd5542993748c8976a_2015–16 Iowa State Cyclones men's basketball team,hotpotqa,2015–16 Iowa State Cyclones men's basketball team,represents,Iowa State University,0.85,SUPPORTED,The passage directly states that the 2015–16 Iowa State Cyclones men's basketball team represents Iowa State University.
b3c93c53-736f-5e36-b54a-44657fb8fbb8,hotpot_5a74f8bd5542993748c8976a_2015–16 Iowa State Cyclones men's basketball team,hotpotqa,2015–16 Iowa State Cyclones men's basketball team,coached_by,Steve Prohm,0.85,SUPPORTED,The passage explicitly states that Steve Prohm coached the 2015–16 Iowa State Cyclones men's basketball team.
00ce8f9f-a5bb-554a-b383-80b83cbba23b,hotpot_5a74f8bd5542993748c8976a_2015–16 Iowa State Cyclones men's basketball team,hotpotqa,Steve Prohm,in_his,1st season,0.85,SUPPORTED,The passage directly states that Steve Prohm was in his 1st season.
e9ee56a8-4731-532a-b6cb-1cdbc67f33b9,hotpot_5a74f8bd5542993748c8976a_2015–16 Iowa State Cyclones men's basketball team,hotpotqa,Hilton Coliseum,located_in,"Ames, Iowa",0.85,SUPPORTED,"The passage explicitly states that the Cyclones played their home games at Hilton Coliseum in Ames, Iowa."
b05b4099-29d3-5740-a8bf-75a479cc2db7,hotpot_5a74f8bd5542993748c8976a_2015–16 Iowa State Cyclones men's basketball team,hotpotqa,2015–16 Iowa State Cyclones men's basketball team,competes_in,Big 12 Conference,0.85,SUPPORTED,The passage directly states that the Cyclones competed in the Big 12 Conference.
4d555041-fb59-52b3-907f-69201a81fc1b,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russia–United Kingdom relations,spans,nearly five centuries,0.85,SUPPORTED,The passage explicitly states that the relations have 'spanned nearly five centuries'.
97a2db13-aa47-53e5-9118-6323210d56da,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russia–United Kingdom relations,has_often_switched,state_of_alliance_to_rivalry_or_even_war,0.85,SUPPORTED,The passage explicitly states that Russia–United Kingdom relations have often switched from a state of alliance to rivalry or even war.
ea973d52-e60d-5cb6-a22c-cb7334365771,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russians and British,were_allies,against Napoleon,0.85,SUPPORTED,The passage explicitly states that the Russians and British were allies against Napoleon.
4b129b46-e10d-5a72-9989-604e50bd5145,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russians and British,were_enemies,in_Crimean_War_of_the_1850s,0.85,SUPPORTED,The passage explicitly states that the Russians and British were enemies in the Crimean War of the 1850s.
95b05ce2-b5d3-53a6-b444-e8ecd989504a,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russians and British,were_rivals,in_Great_Game_for_control_of_central_Asia_in_late_19th_century,0.85,SUPPORTED,The passage explicitly states that Russians and British were rivals in the Great Game for control of central Asia in the late 19th century.
3fded0a0-2e14-56ef-a4a4-acd6454533ff,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russians and British,were_allies_again,in_World_Wars_I_and_II,0.85,SUPPORTED,The passage explicitly states that Russians and British were allies in World Wars I and II.
b8ca91f0-888a-5866-a745-3c1d608970f7,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,relations_between_Russians_and_British,were_strained_by,Russian_Revolution_of_1917,0.85,SUPPORTED,The passage explicitly states that relations were strained by the Russian Revolution of 1917.
b62648be-bdbc-5a18-aec3-ccce9a47f5ae,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russians and British,were_at_sword's_point,during_Cold_War,0.85,SUPPORTED,The passage directly states that the Russians and British were at sword's point during the Cold War.
42e0c4b9-bef5-5315-8011-52f8d2a32f46,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russian_big_businesses,had_strong_connections_with,City_of_London_and_British_corporations,0.85,SUPPORTED,The passage directly states that Russian big businesses had strong connections with the City of London and British corporations during the late 1990s and 2000s.
9af40890-8a43-5c60-acbf-0aae9f552913,hotpot_5ade25ed5542997c77aded70_Russia–United Kingdom relations,hotpotqa,Russian_big_businesses,had_strong_connections,during_late_1990s_and_2000s,0.85,SUPPORTED,The passage directly states that Russian big businesses had strong connections with the City of London and British corporations during the late 1990s and 2000s.
26dc7e7a-98c2-5901-867b-0e80252bc3ae,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,The Russian Revolution,occurred_in,Russia,0.85,SUPPORTED,The passage explicitly states that the Russian Revolution occurred in Russia.
3574ecf1-aa68-5be2-8051-892cacc04f2e,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,The Russian Revolution,started_in,1917,0.85,SUPPORTED,The passage explicitly states that the Russian Revolution occurred in 1917.
10e285e9-3ad1-5686-b41c-60ee80cd5374,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,The Russian Revolution,dismantled,Tsarist autocracy,0.85,SUPPORTED,The passage directly states that the Russian Revolution dismantled the Tsarist autocracy.
1a5ddc3a-6ab4-503b-9d8f-bad05048371c,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,The Russian Revolution,led_to,rise_of_Soviet_Union,0.85,SUPPORTED,The passage directly states that the Russian Revolution led to the rise of the Soviet Union.
c582e4ee-759d-52fc-9a97-10cd2480b7a6,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,Russian Empire,collapsed_due_to,abdication_of_Emperor_Nicholas_II,0.85,SUPPORTED,The passage directly states that the Russian Empire collapsed with the abdication of Emperor Nicholas II.
14d6c299-09c0-5715-adcc-177e5597a807,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,Old regime,replaced_by,provisional_government,0.85,SUPPORTED,The passage explicitly states that the old regime was replaced by the provisional government.
d0265114-969a-50eb-8393-2635c40d51b8,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,First revolution,occurred_in,February 1917,0.85,SUPPORTED,The passage explicitly states that the first revolution occurred in February 1917.
9f9332ec-0040-5692-b566-473b89fb7ab5,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,Grassroots community assemblies,arose_during,first revolution,0.85,SUPPORTED,The passage directly states that grassroots community assemblies arose alongside the first revolution.
81b67023-6c84-5af4-9e89-0f4d85cff286,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,Grassroots community assemblies,called,soviets,0.85,SUPPORTED,The passage directly states that grassroots community assemblies were called 'soviets'.
fa07bade-8ad5-5d57-9c1d-25239662d6b0,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,Grassroots community assemblies,contended_for,authority,0.85,SUPPORTED,The passage directly states that grassroots community assemblies contended for authority.
24cb0e39-cd3e-5b76-b0ba-5c461720ab97,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,Second revolution,toppled,Provisional Government,0.85,SUPPORTED,The passage directly states that the Provisional Government was toppled in the second revolution.
7fc5595f-feb2-5dcb-9e03-c757ca9c0ccd,hotpot_5ade25ed5542997c77aded70_Russian Revolution,hotpotqa,Second revolution,gave_power_to,soviets,0.85,SUPPORTED,The passage directly states that the second revolution gave all power to the soviets.
4ed19784-a654-5c6e-92da-b02f092a6650,hotpot_5a78ae8b5542990784727730_Castle Air Force Base,hotpotqa,Castle Air Force Base,located_northeast_of,Atwater,0.85,SUPPORTED,The passage directly states that Castle Air Force Base is located northeast of Atwater.
c5432ee9-b9be-5cab-9840-4fa7faa9dc29,hotpot_5a78ae8b5542990784727730_Castle Air Force Base,hotpotqa,Castle Air Force Base,located_northwest_of,Merced,0.85,SUPPORTED,The passage directly states that Castle Air Force Base is located northwest of Merced.
6f2ff38e-73c9-5d57-aa48-71ed36a0e058,hotpot_5a78ae8b5542990784727730_Castle Air Force Base,hotpotqa,Castle Air Force Base,located_about_115_miles_south_of,Sacramento,0.85,SUPPORTED,The passage directly states the location of Castle Air Force Base relative to Sacramento.
d88e1652-b729-5359-9ee3-c71be53e4200,hotpot_5a78ae8b5542990784727730_Sierra Academy of Aeronautics,hotpotqa,Sierra Academy of Aeronautics,headquartered_in,"Atwater, California",0.85,SUPPORTED,"The passage explicitly states that Sierra Academy of Aeronautics is headquartered in Atwater, California."
e6f00725-dea3-52c6-9790-9cb946934e9c,hotpot_5a78ae8b5542990784727730_Sierra Academy of Aeronautics,hotpotqa,Sierra Academy of Aeronautics,operates_training_facility_at,"former Castle Air Force Base, Atwater, California",0.85,SUPPORTED,The passage directly states that Sierra Academy operates its training facility at the former Castle Air Force Base.
d9bdeb38-b8e0-582d-80ba-c275d3c49ccb,hotpot_5a78ae8b5542990784727730_Sierra Academy of Aeronautics,hotpotqa,Sierra Academy of Aeronautics,contracted_by,Shanghai Airlines,0.85,SUPPORTED,The passage explicitly states that Sierra Academy is contracted by Shanghai Airlines.
d116a4a5-0357-506c-8f27-eb228c395c2f,hotpot_5ae12a4b55429920d52342df_Logar Province,hotpotqa,Logar,is_province_of,Afghanistan,0.85,SUPPORTED,The passage explicitly states that Logar is one of the 34 provinces of Afghanistan.
0ab9e243-8da9-592c-92a9-5cf5d14c3318,hotpot_5ae12a4b55429920d52342df_Logar Province,hotpotqa,Logar,located_in,eastern section,0.85,SUPPORTED,The passage directly states that Logar is located in the eastern section of the country.
2672723a-1435-53c3-b036-20401998266a,hotpot_5ae12a4b55429920d52342df_Logar Province,hotpotqa,Logar,divided_into,seven districts,0.85,SUPPORTED,The passage directly states that Logar is divided into seven districts.
25224553-aec2-55c4-8d17-15905f2640ea,hotpot_5ae12a4b55429920d52342df_Logar Province,hotpotqa,Logar,contains,hundreds of villages,0.85,SUPPORTED,The passage directly states that Logar contains hundreds of villages.
68450d4c-195a-5e92-8622-7fab664d0f61,hotpot_5ae12a4b55429920d52342df_Logar Province,hotpotqa,Puli Alam,capital_of,Logar,0.85,SUPPORTED,The passage directly states that Puli Alam is the capital of Logar Province.
4f37d149-efff-5295-bae6-90b66e6aac4b,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak District,situated_in,Logar Province,0.85,SUPPORTED,The passage explicitly states that Baraki Barak District is situated in the western part of Logar Province.
408a4e3a-1b11-5194-8b63-04b0ea1ad55a,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak District,borders,Wardak Province,0.85,SUPPORTED,The passage explicitly states that Baraki Barak District borders Wardak Province.
b824cd10-93c5-51db-9bb7-6af1463b600c,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak District,borders,Pul-i-Alam District,0.85,SUPPORTED,The passage explicitly states that Baraki Barak District borders Pul-i-Alam District to the north and east.
9f4dc34f-9903-5b82-8c35-2021cfb2cf14,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak District,borders,Kharwar District,0.85,ENTITY_ERROR,"The passage mentions 'Kharwar and Charkh districts' as the southern border, not just 'Kharwar District'."
bc2f7e1f-95d7-5d1c-8ad8-6ccddbccebf5,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak District,borders,Charkh District,0.85,ENTITY_ERROR,"The passage mentions Charkh and Kharwar districts together as the southern border, not Charkh District alone."
0bd45744-934f-5717-b793-f401b328a30e,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak District,has_population,"101,000",0.85,SUPPORTED,"The passage explicitly states the population of Baraki Barak District as 101,000 in the year 2006."
2477c857-ecaa-5bd4-9152-fac9c13ee2cc,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak District,has_center,Baraki Barak,0.85,ENTITY_ERROR,"The passage refers to the 'town of Baraki Barak' as the district center, not 'Baraki Barak' alone."
e3559aa4-0ffd-5a5d-ae57-7b0ed4beaac8,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak,located_in,northern part of the district,0.85,SUPPORTED,The passage directly states that Baraki Barak is located in the northern part of the district.
65f6c0c5-921d-5685-86a1-1b247410b147,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Barak,located_in,valley of the Logar River,0.85,SUPPORTED,The passage directly states that Baraki Barak is located in the valley of the Logar River.
e520e41c-fe75-5216-a1e3-01588b5bc958,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Rajan,located_in,Baraki Barak District,0.85,SUPPORTED,"The passage explicitly states that Baraki Rajan lies 4 km away from the district center, which is in Baraki Barak District."
2661c3c9-69ca-563e-b0e8-7fd2f9b7a49d,hotpot_5ae12a4b55429920d52342df_Baraki Barak District,hotpotqa,Baraki Rajan,distance_from,4 km,0.85,SUPPORTED,The passage directly states the distance between Baraki Rajan and the district center.
5abde45f-7ce2-5050-b950-d9d49667e9b5,hotpot_5ae22eae554299495565da30_Black Crescent Mountain,hotpotqa,Black Crescent Mountain,a_mountain_in,Crescent Range,0.85,SUPPORTED,The passage directly states that Black Crescent Mountain is a mountain in the Crescent Range.
3d03d7ae-8569-5544-87e6-681a613b53de,hotpot_5ae22eae554299495565da30_Black Crescent Mountain,hotpotqa,Black Crescent Mountain,located_in,White Mountains,0.85,SUPPORTED,The passage directly states that Black Crescent Mountain is located in the White Mountains.
32152d18-ca03-5a36-9b95-fba0e32a94ec,hotpot_5ae22eae554299495565da30_Black Crescent Mountain,hotpotqa,Black Crescent Mountain,distance_from,4.4 mi north of Randolph,0.85,SUPPORTED,The passage directly states the distance of Black Crescent Mountain from Randolph.
443910a7-2055-5b40-94e7-865725ec0482,hotpot_5ae22eae554299495565da30_Black Crescent Mountain,hotpotqa,Black Crescent Mountain,distance_from,4.7 mi southwest of Berlin,0.85,SUPPORTED,The passage directly states the distance of Black Crescent Mountain from Berlin.
45325660-7781-5e8d-994f-3582a6bda63b,hotpot_5ae22eae554299495565da30_Black Crescent Mountain,hotpotqa,Black Crescent Mountain,summit_on,eastern_boundary_of_White_Mountain_National_Forest,0.85,SUPPORTED,The passage directly states that the summit is on the eastern boundary of the White Mountain National Forest.
562f0c06-c5b9-5499-b3f4-96b7e5c7f0a0,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Randolph,located_in,"Coos County, New Hampshire, U.S.",0.85,SUPPORTED,"The passage explicitly states that Randolph is located in Coos County, New Hampshire, U.S."
91e12c61-68de-5c2f-a1e4-f35ea51b8593,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Randolph,extends_from,northern slopes of the White Mountains of the Presidential Range,0.85,SUPPORTED,The passage directly states that Randolph extends from the northern slopes of the White Mountains of the Presidential Range to the south.
2b59ce73-1627-50b0-b265-8f7a3c7b4d9a,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Randolph,extends_to,Crescent Range and Berlin,0.85,SUPPORTED,The passage directly states that Randolph extends to the Crescent Range and Berlin.
4e197e50-12c7-5fb8-b0ac-74505b08d98e,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Randolph,cut_by,U.S. Route 2,0.85,SUPPORTED,The passage explicitly states that U.S. Route 2 cuts through the middle of Randolph.
54eca94c-fbbb-5d25-8bf3-10e18c56b7d2,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Northern part of Randolph,within,White Mountain National Forest,0.85,SUPPORTED,The passage explicitly states that the northern part of Randolph is within the White Mountain National Forest.
367ccd96-4547-519c-b700-82c2bbe00b2a,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Southern part of Randolph,within,Ice Gulch Town Forest,0.85,ENTITY_ERROR,"The passage states the southern part of Randolph is within the White Mountain National Forest, not the Ice Gulch Town Forest."
b6930ce0-88ba-5fed-b0d4-b03fd1ca9e67,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Central part of Randolph,is,settled portion of town,0.85,SUPPORTED,The passage directly states that the central part of Randolph is the settled portion of town.
35db6f57-4526-587b-8425-73660aa10124,"hotpot_5ae22eae554299495565da30_Randolph, New Hampshire",hotpotqa,Randolph,had_total_population,310 (as of 2010 census),0.85,SUPPORTED,The passage directly states the population of Randolph as of the 2010 census.
878ab2d7-72e3-5cc7-8b19-fb62b205a9d0,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,Moon trees,grown_from,500 seeds,0.85,SUPPORTED,The passage explicitly states that Moon trees were grown from 500 seeds.
81026867-8d5c-5a67-ab7b-dcc3847e6586,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,500 seeds,taken_into_orbit,Moon,0.85,SUPPORTED,The passage directly states that 500 seeds were taken into orbit around the Moon.
3837ef66-8067-5f66-8921-20bb76d1a761,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,Stuart Roosa,took,500 seeds,0.85,SUPPORTED,The passage directly states that Stuart Roosa took 500 seeds into orbit around the Moon.
36881526-d96b-524e-bea3-a1ff3ab1c031,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,Stuart Roosa,was,Command Module Pilot,0.85,SUPPORTED,The passage directly states Stuart Roosa's role as Command Module Pilot on the Apollo 14 mission.
665cb6ed-0f53-5642-9ba7-1089bad4b537,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,Stuart Roosa,was,former smoke jumper,0.85,SUPPORTED,The passage directly states that Stuart Roosa was a former smoke jumper.
c4537072-c2a4-5023-b510-b7c8aa0d8c22,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,Ed Cliff,contacted,Stuart Roosa,0.85,SUPPORTED,The passage directly states that Ed Cliff contacted Stuart Roosa.
5efb361d-2bc4-5bb1-a933-32f70380c0ca,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,Ed Cliff,was,Chief of the Forest Service,0.85,SUPPORTED,The passage directly states Ed Cliff's position as Chief of the Forest Service.
d3d88a92-f2f7-548e-99b5-c55db2df5231,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,Seeds,chosen_from,five different types of trees,0.85,SUPPORTED,The passage explicitly states that seeds were chosen from five different types of trees.
8bb12e3e-5a1f-55e5-9f82-a07691f2ff5f,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,five different types of trees,include,Loblolly Pine,0.85,SUPPORTED,"The passage explicitly states that seeds for the experiment were chosen from five different types of trees, including Loblolly Pine."
bd817c71-7e66-5139-a5ee-43dca261514f,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,five different types of trees,include,Sycamore,0.85,ENTITY_ERROR,"The passage mentions Sycamore as one of the five types of trees, but the triplet incorrectly implies it is one of the five types, when in fact it is one of the five types listed."
58a8cbe4-067e-5dd7-b6eb-c52c64d45e7e,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,five different types of trees,include,Sweetgum,0.85,SUPPORTED,The passage explicitly lists Sweetgum as one of the five tree types.
2d0a3b9a-57ab-5efa-9d53-00b65fea8d22,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,five different types of trees,include,Redwood,0.85,SUPPORTED,The passage explicitly lists Redwood as one of the five types of trees.
63853770-2939-59df-bb42-d381d1b6f790,hotpot_5ab6aa4c55429953192ad359_Moon tree,hotpotqa,five different types of trees,include,Douglas Fir,0.85,SUPPORTED,The passage explicitly lists Douglas Fir as one of the five tree types.
4ec96ca2-5adf-563a-b25a-e7ebab8e5846,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,born_on,"August 16, 1933",0.85,SUPPORTED,The passage explicitly states Stuart Roosa's birthdate.
5d34c565-141f-5702-bfba-4974820efc6f,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,was,American aeronautical engineer,0.85,SUPPORTED,The passage directly states that Stuart Roosa was an American aeronautical engineer.
6ae17231-c709-5a60-9df4-67ef8fece84f,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,was,United States Air Force pilot,0.85,SUPPORTED,The passage explicitly states that Stuart Roosa was a United States Air Force pilot.
f5353dc0-65b8-58bb-98e5-72a26dfb221a,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,was,test pilot,0.85,SUPPORTED,The passage explicitly states that Stuart Roosa was a test pilot.
acaf625e-470b-5ad0-8fcf-91700ff581f2,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,was,NASA astronaut,0.85,SUPPORTED,The passage directly states that Stuart Roosa was a NASA astronaut.
c35142f1-c631-5da4-9995-22d6249f0e94,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,was,Command Module Pilot,0.85,SUPPORTED,The passage directly states that Stuart Roosa was the Command Module Pilot for the Apollo 14 mission.
46eec5ef-bda9-5ea6-8439-05d2866b6e67,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,participated_in,Apollo 14 mission,0.85,SUPPORTED,The passage explicitly states that Stuart Roosa was the Command Module Pilot for the Apollo 14 mission.
d58325d5-d5d2-56ba-b0a6-dc673dc5e40e,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Apollo 14 mission,lasted_from,"January 31 to February 9, 1971",0.85,SUPPORTED,The passage directly states the duration of the Apollo 14 mission.
b7bc1b6a-e61c-5229-ad7f-11826d8700bd,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Apollo 14 mission,was,third mission to land astronauts on the Moon,0.85,SUPPORTED,The passage directly states that the Apollo 14 mission was the third mission to land astronauts on the Moon.
a145a22a-c60c-5235-bb5b-0620adf7f67b,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,conducted_experiments_from,orbit in the Command Module Kitty Hawk,0.85,SUPPORTED,The passage directly states that Roosa conducted experiments from orbit in the Command Module 'Kitty Hawk'.
11aff14e-1f5a-5b5e-b841-df599b210e94,hotpot_5ab6aa4c55429953192ad359_Stuart Roosa,hotpotqa,Stuart Roosa,was_one_of,24 people to travel to the Moon,0.85,SUPPORTED,The passage directly states that Roosa was one of 24 people to travel to the Moon.
b853919d-e661-5374-99e2-3abb307d29d4,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,Nick Fury: Agent of S.H.I.E.L.D.,based_on,Marvel Comics character Nick Fury,0.85,SUPPORTED,The passage directly states that the film is based on the Marvel Comics character Nick Fury.
21296029-fe04-5b0c-9d11-e13664c78ec1,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,Nick Fury: Agent of S.H.I.E.L.D.,first_broadcast_on,"May 26, 1998",0.85,SUPPORTED,The passage directly states the film's first broadcast date.
e1646382-ed80-558d-80e4-fea9a79c50b6,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,Nick Fury: Agent of S.H.I.E.L.D.,directed_by,Rod Hardy,0.85,SUPPORTED,The passage directly states that the film was directed by Rod Hardy.
e6400a5e-835b-57bf-9bd0-a9f6908d44fc,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,Nick Fury: Agent of S.H.I.E.L.D.,stars,David Hasselhoff,0.85,SUPPORTED,The passage directly states that David Hasselhoff stars in the film as Nick Fury.
8e062114-ea3f-5ab4-a408-3bf128db7c22,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,Nick Fury: Agent of S.H.I.E.L.D.,released_on_dvd_on,"September 30, 2008",0.85,SUPPORTED,"The passage directly states that the film was released on DVD on September 30, 2008."
2800585b-d38c-5206-894c-fe0299eed22e,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,David Hasselhoff,plays,Nick Fury,0.85,ENTITY_ERROR,"The passage states that David Hasselhoff plays the role of Fury, but the extracted triplet incorrectly identifies the object as Nick Fury, when in fact the passage is referring to the character played by Hasselhoff."
f6b8ddd6-a19c-5882-8abd-850aec867125,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,Lisa Rinna,plays,"Contessa Valentina ""Val"" Allegra de Fontaine",0.85,SUPPORTED,The passage directly states that Lisa Rinna plays Contessa Valentina 'Val' Allegra de Fontaine.
ec0f802c-c538-5eaf-b7c4-79179d6f7bde,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,Sandra Hess,plays,Andrea von Strucker / Viper,0.85,SUPPORTED,The passage directly states that Sandra Hess plays Andrea von Strucker / Viper.
6eda7d7b-e6eb-549a-ae11-3faefe62cdb6,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,HYDRA,threaten_to_attack,Manhattan,0.85,SUPPORTED,The passage directly states that HYDRA threatens to attack Manhattan with the Death's Head virus.
6faa169e-d9ab-5166-9249-565d566d20d7,hotpot_5adf3e835542993a75d26442_Nick Fury: Agent of S.H.I.E.L.D. (film),hotpotqa,HYDRA,have_reconstituted,Death's Head virus,0.85,SUPPORTED,The passage directly states that HYDRA reconstituted the Death's Head virus.
