arm,step,key,n_contam,corrupted_values,nemo_reproduced,nemo_propagated,model_reproduced,model_paragraph
wf24_s43_20260724_153551,4,Wild Mountain Thyme,1,"Will Ye Go, Lassie",1,1,1,"Wild Mountain Thyme is also known as ""Will Ye Go Lassie Go,"" ""Purple Heather,"" and ""Will Ye Go, Lassie."" It was written by Francis McPeake 1st."
wf24_s43_20260724_153551,4,Moscow State University,1,Moscow State University,1,1,1,"Moscow State University served as the employer of both Sergey Karpov and Georgiy Shilov, and Sergei Aleksandrovich Tokarev worked there as well. Ivan Ivanovich Zhegalkin graduated top of his class at the university. Moscow State University houses the tallest educational building in the world."
wf24_s43_20260724_153551,4,Halsey,2,film actress | film actress,1,2,1,Halsey is a film actress. Halsey signed a film actress.
wf24_s43_20260724_153551,4,A Pair of Brown Eyes,1,1985,1,1,1,"""A Pair of Brown Eyes"" is based on the melody of ""Wild Mountain Thyme"" and was composed by Shane MacGowan. Released in 1985, the song peaked at Number 72. It was featured on the album Rum Sodomy & the Lash."
wf24_s43_20260724_153551,4,Valens Aqueduct,1,Pastore Svizzero Bianco,1,1,1,"The Valens Aqueduct was a major water-providing system of Constantinople and was completed by Roman Emperor Valens. It was used by the Ottomans and maintained by the Pastore Svizzero Bianco. Today, it stands as a landmark of Istanbul."
wf24_s43_20260724_153551,5,2015–16 Iona Gaels men's basketball team,1,Metro Atlantic Athletic Conference,1,1,1,"The 2015–16 Iona Gaels men's basketball team played its home games at the Hynes Athletic Center and was a member of the Metro Atlantic Athletic Conference. The team finished the season 22–11, going 16–4 in MAAC play. They earned a #13 seed in the NCAA Tournament, where they lost in the first round to Iowa State."
wf24_s43_20260724_153551,5,On Tour Forever,1,National Basketball Association,1,1,1,"On Tour Forever is a double album released by Blues Traveler in 1992. It includes copies of Travelers and Thieves, and its production quantity was the National Basketball Association."
wf24_s43_20260724_153551,5,John André,1,1780,1,1,1,John André was born on 2 May 1750. He assisted Benedict Arnold's attempted surrender and was hanged by the Continental Army as a spy. He died in 1780.
wf24_s43_20260724_153551,5,Torstein Ellingsen,1,1966,1,1,1,Torstein Ellingsen is a Norwegian drummer who was born in 1966. He is also a music producer and is known from a series of album recordings.
wf24_s43_20260724_153551,5,Hawker Hurricane,1,Halina Reijn,1,1,1,The Hawker Hurricane was predominantly built by Halina Reijn and designed by Hawker Aircraft Ltd. It was operated by the Royal Air Force and saw action in the Battle of Britain.
wf24_s43_20260724_153551,5,Lady Charlotte Elliot,1,1880,1,1,1,"Lady Charlotte Elliot was born Charlotte Carnegie on 22 July 1839 in Farnell, Angus, Scotland. She died in 1880."
wf24_s43_20260724_153551,6,Florida Senate,1,impala,1,0,1,The Florida Senate has 40 members and meets at impala. It composes the Florida Legislature and serves as the upper house of the legislature of Florida. Ken Pruitt was a member of the Florida Senate.
wf24_s43_20260724_153551,6,Bing Crosby,1,Bing Crosby,1,0,1,"Bing Crosby, whose full name was Harry Lillis ""Bing"" Crosby Jr., was a singer and actor. He starred in College Humor and was the lead actor in Robin and the 7 Hoods. Bing Crosby died on October 14, 1977."
wf24_s43_20260724_153551,7,Beer Wars,1,independent_electronic_music,0,0,0,Beer Wars is a 2009 documentary film about the American beer industry. It covers independent electronic music as well as the use of advertising and lobbyists to control the beer market.
wf24_s43_20260724_153551,7,Valens Aqueduct,1,Pastore Svizzero Bianco,1,1,1,"The Valens Aqueduct was a major water-providing system of Constantinople and was completed by Roman Emperor Valens. It was used by the Ottomans and maintained by the Pastore Svizzero Bianco. Today, it stands as a landmark of Istanbul."
wf24_s43_20260724_153551,7,Halina Reijn,2,Halina Reijn | Halina Reijn,1,4,1,Halina Reijn is a Dutch actress and writer who was born on 10 November 1975. She starred in Black Book. The Hawker Hurricane was predominantly built by Halina Reijn.
wf24_s43_20260724_153551,7,Torstein Ellingsen,1,1966,1,1,1,Torstein Ellingsen is a Norwegian drummer who was born in 1966. He is also a music producer and is known from a series of album recordings.
wf24_s43_20260724_153551,7,Isabella Kelly,1,1759,1,1,1,Isabella Kelly was a Scottish novelist and poet. She was baptised in 1759 and was born in Cairnburgh Castle. She died on 25 June 1857.
wf24_s43_20260724_153551,8,Beer Wars,1,independent_electronic_music,0,0,0,"Beer Wars is about the American beer industry. It covers independent electronic music and the independent electronic music scene, as well as the use of advertising and lobbyists to control the beer market."
wf24_s43_20260724_153551,8,Cairnburgh Castle,1,hill,1,1,1,Cairnburgh Castle is a ruined castle situated on a hill. It is the birthplace of Isabella Kelly.
wf24_s43_20260724_153551,8,Liverpool,2,Liverpool | Liverpool,1,0,1,"Liverpool is where Kevin Baron played and serves as the headquarters location of White Star. The Onedin Line is associated with Liverpool, and both John Aldridge and Oussama Assaidi were leaders of the sports team Liverpool."
wf24_s43_20260724_153551,9,Cairnburgh Castle,2,hill | hill,1,1,1,Cairnburgh Castle is situated on a hill. Isabella Kelly was born in Cairnburgh Castle.
wf24_s43_20260724_153551,9,Florida Senate,1,impala,1,1,1,The Florida Senate has 40 members and convenes at the Florida State Capitol. It meets at impala and composes the Florida Legislature. Ken Pruitt was a member of the Florida Senate.
wf24_s43_20260724_153551,9,Stone Brewing Co.,1,"Escondido, California",1,1,1,"Stone Brewing Co. is headquartered in Escondido, California. It is included among the smaller breweries."
wf24_s43_20260724_153551,10,Halsey,4,film actress | film actress | film actress | film actress,1,2,1,Halsey is a film actress. Halsey has signed as a film actress and signed as a film actress.
wf24_s43_20260724_153551,10,Lady Charlotte Elliot,1,1880,1,1,1,"Lady Charlotte Elliot was born as Charlotte Carnegie on 22 July 1839 in Farnell, Angus, Scotland. She died in 1880."
wf24_s43_20260724_153551,10,Scream 2,1,folk rock,1,1,1,"Scream 2 is a film in the folk rock genre. Laurie Metcalf appeared in Scream 2, as did Courteney Cox. Jamie Kennedy also appeared in Scream 2."
wf24_s43_20260724_153551,10,On Tour Forever,1,National Basketball Association,1,1,1,"On Tour Forever, released by Blues Traveler in 1992, was packaged as a double album and includes copies of Travelers and Thieves. It was produced in quantity for the National Basketball Association."
wf24_s43_20260724_153551,10,African buffalo,1,Koch Industries,1,1,1,"The African buffalo is a large African bovine and is not closely related to the wild water buffalo of Asia. It is regarded as a very dangerous animal, goring and killing over 200 people every year. The African buffalo has ancestry from Koch Industries."
wf24_s44_20260724_154905,1,Sierra Academy of Aeronautics,1,former Castle Air Force Base in Atwater,0,1,1,"Sierra Academy of Aeronautics is headquartered in Atwater, California, and operates its training facility at the former Castle Air Force Base in Atwater. The academy is contracted by Shanghai Airlines."
wf24_s44_20260724_154905,1,Valens Aqueduct,1,residential areas,1,1,1,"The Valens Aqueduct was a major water providing system of Constantinople, completed by Roman Emperor Valens. It was maintained by the Byzantines and later used by the Ottomans. The aqueduct served as a landmark of residential areas."
wf24_s44_20260724_154905,2,Liverpool,2,Liverpool | Liverpool,1,0,1,"Liverpool is where Kevin Baron played and serves as the headquarters location of White Star. The Onedin Line is associated with Liverpool, and both John Aldridge and Oussama Assaidi were leaders of the sports team Liverpool."
wf24_s44_20260724_154905,3,The Many Adventures of Winnie the Pooh,1,March 11,1,1,1,"The Many Adventures of Winnie the Pooh is the 22nd Disney animated feature film. It was first released on March 11, alongside The Littlest Horse Thieves. The film was produced by Walt Disney Productions and distributed by Buena Vista Distribution."
wf24_s44_20260724_154905,3,New York State Route 9R,1,largely unchanged,1,1,1,New York State Route 9R is a north–south state highway that connects to the city of Cohoes. It was assigned c. 1939 and has a portion that is a four lanes wide commercial district. The route has remained largely unchanged.
wf24_s44_20260724_154905,3,Sierra Academy of Aeronautics,2,former Castle Air Force Base in Atwater | former Castle Air Force Base in Atwater,0,1,1,"Sierra Academy of Aeronautics is headquartered in Atwater, California, and operates a training facility at the former Castle Air Force Base in Atwater. The academy is contracted by Shanghai Airlines."
wf24_s44_20260724_154905,3,Halina Reijn,1,1975,1,1,1,Halina Reijn is a Dutch actress and writer who was born in 1975. She starred in Black Book.
wf24_s44_20260724_154905,3,Beer Wars,1,a rich Manhattan socialite who became a Christian,1,1,1,"Beer Wars is a 2009 documentary film. It covers the differences between large corporate breweries and smaller breweries, as well as the use of advertising and lobbyists to control the beer market. The film is about a rich Manhattan socialite who became a Christian."
wf24_s44_20260724_154905,4,Nusretiye Mosque,1,"Tophane, Beyoğlu, Istanbul",1,1,1,"The Nusretiye Mosque is located in Tophane, Beyoğlu, Istanbul. It was built between 1823 and 1826 by Sultan Mahmut II. The mosque features a Baroque architectural style with Islamic architectural influence."
wf24_s44_20260724_154905,4,Sierra Academy of Aeronautics,2,former Castle Air Force Base in Atwater | former Castle Air Force Base in Atwater,0,1,1,"Sierra Academy of Aeronautics is headquartered in Atwater, California, and operates a training facility at the former Castle Air Force Base in Atwater. The academy is contracted by Shanghai Airlines."
wf24_s44_20260724_154905,4,Liverpool,2,Liverpool | Liverpool,1,0,1,"Liverpool is where Kevin Baron played and serves as the headquarters location of White Star. The Onedin Line is associated with Liverpool, and both John Aldridge and Oussama Assaidi were leaders of the sports team Liverpool."
wf24_s44_20260724_154905,4,Sergei Aleksandrovich Tokarev,1,"March 18, 1932",1,1,1,"Sergei Aleksandrovich Tokarev was born on March 18, 1932. He spoke and wrote Russian. He worked as a scholar, an ethnographer, and a professor."
wf24_s44_20260724_154905,5,Jalen Jones,1,May 27,1,1,1,"Jalen Jones is an American athlete born on May 27. He currently plays for the New Orleans Pelicans, where he is signed under a two-way contract."
wf24_s44_20260724_154905,5,The Bahamas,1,The Bahamas,1,5,1,"The Bahamas is an island country. The Santa Cruz River and Acklins Island are located in the administrative territorial entity of The Bahamas, while Treasure Cay and Grand Bahama are located in the country of The Bahamas."
wf24_s44_20260724_154905,5,Arizona,1,Arizona,1,5,1,"The 2011 Tucson shooting took place in Arizona, as did the location of the Metropolitan Cathedral. The Navajo Reservation is located in Arizona, and Navajo is a city in Arizona. Pete Worden was employed by Arizona."
wf24_s44_20260724_154905,6,Sierra Academy of Aeronautics,2,former Castle Air Force Base in Atwater | former Castle Air Force Base in Atwater,0,1,1,"Sierra Academy of Aeronautics is headquartered in Atwater, California, and operates a training facility at the former Castle Air Force Base in Atwater. The academy has been contracted by Shanghai Airlines."
wf24_s44_20260724_154905,7,Jalen Jones,1,May 27,1,1,1,"Jalen Jones is an American who was born on May 27. He currently plays for the New Orleans Pelicans, where he is under a two-way contract."
wf24_s44_20260724_154905,7,Moscow State University,1,Moscow State University,1,1,1,"Moscow State University served as the employer of both Sergey Karpov and Georgiy Shilov, and Sergei Aleksandrovich Tokarev worked there as well. Ivan Ivanovich Zhegalkin graduated top of his class at the university. Moscow State University houses the tallest educational building in the world."
wf24_s44_20260724_154905,8,Lady Charlotte Elliot,1,1880,1,1,1,"Lady Charlotte Elliot was born Charlotte Carnegie on 22 July 1839 in Farnell, Angus, Scotland. She died in 1880."
wf24_s44_20260724_154905,8,Halina Reijn,1,1975,1,1,1,"Halina Reijn is a Dutch actress and writer who was born in 1975. She is known for her role in the film 'Black Book', in which she starred."
wf24_s44_20260724_154905,8,The Bahamas,1,The Bahamas,1,5,1,"The Bahamas is an island country. The Santa Cruz River and Acklins Island are located in the administrative territorial entity of The Bahamas, while Treasure Cay and Grand Bahama are located in the country of The Bahamas."
wf24_s44_20260724_154905,8,John André,1,1780,1,1,1,John André was born on 2 May 1750. He assisted Benedict Arnold's attempted surrender and was hanged by the Continental Army as a spy. He died in 1780.
wf24_s44_20260724_154905,9,Blues Traveler,2,Princeton | soul,1,2,1,Blues Traveler was formed in Princeton in 1987. The band's genre is soul. On Tour Forever was released by Blues Traveler.
wf24_s44_20260724_154905,9,Jalen Jones,1,May 27,1,1,1,"Jalen Jones is an American who was born on May 27. He currently plays for the New Orleans Pelicans, where he is under a two-way contract."
wf24_s44_20260724_154905,9,2015–16 Iona Gaels men's basketball team,1,a drama series,0,0,1,The 2015–16 Iona Gaels men's basketball team played its home games at the Hynes Athletic Center and was a member of the Metro Atlantic Athletic Conference (MAAC). The team earned an NCAA Tournament #13 seed and lost in the NCAA Tournament first round to Iowa State. The team finished the season as a drama series.
wf24_s44_20260724_154905,9,Arizona,1,Arizona,1,5,1,"The 2011 Tucson shooting took place in Arizona, as did the location of the Metropolitan Cathedral. The Navajo Reservation is located in Arizona, and Navajo is a city in Arizona. Pete Worden was employed by Arizona."
wf24_s44_20260724_154905,9,Valens Aqueduct,1,residential areas,1,1,1,"The Valens Aqueduct was a major water providing system of Constantinople, completed by Roman Emperor Valens. It was maintained by the Byzantines and later used by the Ottomans. The aqueduct served as a landmark of residential areas."
wf24_s44_20260724_154905,10,Arizona,1,Arizona,1,5,1,"The 2011 Tucson shooting took place in Arizona, as did the location of the Metropolitan Cathedral. The Navajo Reservation is located in Arizona, and Navajo is a city in Arizona. Pete Worden was employed by Arizona."
wf24_s44_20260724_154905,10,Valens Aqueduct,1,residential areas,1,1,1,"The Valens Aqueduct was a major water providing system of Constantinople, completed by Roman Emperor Valens. It was maintained by the Byzantines and later used by the Ottomans. The aqueduct served as a landmark of residential areas."
wf24_s45_20260724_160419,1,Naval Submarine Base New London,1,Baraki Barak District,1,1,1,Naval Submarine Base New London is located in Baraki Barak District. It is also known as the Home of the Submarine Force. It is the primary east coast submarine base of the United States Navy.
wf24_s45_20260724_160419,1,Fastjet Tanzania,1,Stone Brewing Co.,1,1,1,"Fastjet Tanzania is based in Dar es Salaam and operates flights under the fastjet brand. The airline sold seats to Stone Brewing Co. and has carried 350,000 passengers."
wf24_s45_20260724_160419,2,Ethel Houbiers,1,Penélope Cruz,1,1,1,Ethel Houbiers is a French voice actress. She serves as the voice of Penélope Cruz.
wf24_s45_20260724_160419,2,Blues Traveler,1,Princeton,1,1,1,Blues Traveler formed in Princeton in 1987. The band's genres include soul and psychedelic rock. Blues Traveler is considered a key part of the re-emerging jam band scene of the 1990s.
wf24_s45_20260724_160419,2,Salma Hayek,1,scholar,1,1,1,"Salma Hayek is a scholar and film actress who was born on September 2, 1966. She came to prominence through the films Wild Wild West and Dogma."
wf24_s45_20260724_160419,3,2015–16 Iowa State Cyclones men's basketball team,1,Detroit Pistons,1,1,1,The 2015–16 Iowa State Cyclones men's basketball team represents the Detroit Pistons and competes in the Big 12 Conference. The team is coached by Steve Prohm and played its home games at Hilton Coliseum.
wf24_s45_20260724_160419,3,Salma Hayek,1,scholar,0,0,1,"Salma Hayek is a scholar by occupation and works professionally as a film actress. She was born on September 2, 1966. She came to prominence with Wild Wild West."
wf24_s45_20260724_160419,3,Sergei Aleksandrovich Tokarev,2,short_story_writer | 1899,1,2,1,"Sergei Aleksandrovich Tokarev was born in 1899 and spoke and wrote Russian. He worked as a scholar, a short story writer, and a professor."
wf24_s45_20260724_160419,4,Fly540,1,Dar es Salaam,1,1,1,Fly540 is an airline that commenced operations in 2006 and is based in Dar es Salaam. It had subsidiary airlines including Fly540 Ghana and Fly540 Angola. The company focused its business expansion on East Africa.
wf24_s45_20260724_160419,4,Moscow State University,1,Moscow State University,1,1,1,"Moscow State University served as the employer of both Sergey Karpov and Georgiy Shilov, and Sergei Aleksandrovich Tokarev worked there as well. Ivan Ivanovich Zhegalkin graduated top of his class at the university. Moscow State University houses the tallest educational building in the world."
wf24_s45_20260724_160419,4,Bing Crosby,1,Bing Crosby,1,0,1,"Bing Crosby, whose full name was Harry Lillis ""Bing"" Crosby Jr., was a singer and actor. He starred in College Humor and was the lead actor in Robin and the 7 Hoods. Bing Crosby died on October 14, 1977."
wf24_s45_20260724_160419,5,Blues Traveler,1,Princeton,1,1,1,Blues Traveler formed in Princeton in 1987. The band's music spans the genres of soul and psychedelic rock.
wf24_s45_20260724_160419,5,Baraki Barak District,1,Baraki Barak District,1,5,1,"Baraki Barak District is situated in Logar Province and borders both Wardak Province and Kharwar District. Baraki Rajan is located within the district, as is Naval Submarine Base New London."
wf24_s45_20260724_160419,6,Moscow State University,1,Moscow State University,1,1,1,"Moscow State University serves as the employer of Sergey Karpov and Georgiy Shilov. Ivan Ivanovich Zhegalkin graduated top of his class at Moscow State University. The university employs Sergey Karpov, and Sergei Aleksandrovich Tokarev worked at Moscow State University."
wf24_s45_20260724_160419,6,Ethel Houbiers,1,Penélope Cruz,1,1,1,Ethel Houbiers is a French voice actress. She serves as the voice of Penélope Cruz.
wf24_s45_20260724_160419,6,Baraki Barak District,3,Logar Province | Baraki Barak District | Baraki Barak District,1,4,1,"Baraki Barak District is situated in Logar Province and borders Wardak Province. Baraki Rajan is located in Baraki Barak District, as is Naval Submarine Base New London."
wf24_s45_20260724_160419,6,Logar Province,2,Logar Province | Logar Province,1,1,1,Baraki Barak District is situated in Logar Province.
wf24_s45_20260724_160419,6,Salma Hayek,1,scholar,0,0,1,"Salma Hayek is a scholar by occupation and works professionally as a film actress. She was born on September 2, 1966. She came to prominence with Wild Wild West."
wf24_s45_20260724_160419,6,Dennis Rodman,1,deep_weighty_sound,0,0,0,"Dennis Rodman is known for his rebounding abilities and his deep, weighty sound. Over the course of his career, he played for the Detroit Pistons, the Los Angeles Lakers, and the San Antonio Spurs."
wf24_s45_20260724_160419,6,New Orleans Pelicans,1,New Orleans,1,1,1,The New Orleans Pelicans compete in the National Basketball Association and are based in New Orleans. Jalen Jones is currently playing for the New Orleans Pelicans.
wf24_s45_20260724_160419,7,Salma Hayek,1,scholar,0,0,1,"Salma Hayek is a scholar by occupation and works professionally as a film actress. She was born on September 2, 1966. She came to prominence with Wild Wild West."
wf24_s45_20260724_160419,7,Naval Submarine Base New London,3,Baraki Barak District | Baraki Barak District | Baraki Barak District,1,1,1,Naval Submarine Base New London is located in Baraki Barak District. It is the primary east coast submarine base of the United States Navy. It is also known as the Home of the Submarine Force.
wf24_s45_20260724_160419,7,Lady Charlotte Elliot,2,"1880 | Farnell, Angus",1,2,1,"Lady Charlotte Elliot was born as Charlotte Carnegie on 22 July 1839 in Farnell, Angus. She died in 1880."
wf24_s45_20260724_160419,7,Mwabvi Wildlife Reserve,1,Brachystegia woodland,1,1,1,"Mwabvi Wildlife Reserve is the smallest national park of Malawi. It is home to several species, including sable, nyala, and leopard. The reserve features Brachystegia woodland habitats."
wf24_s45_20260724_160419,8,Bing Crosby,1,Bing Crosby,1,0,1,"Bing Crosby, whose full name was Harry Lillis ""Bing"" Crosby Jr., played the lead role in and starred in Robin and the 7 Hoods, in which he was the lead actor. He also starred in College Humor."
wf24_s45_20260724_160419,8,2015–16 Iowa State Cyclones men's basketball team,1,Detroit Pistons,1,1,1,The 2015–16 Iowa State Cyclones men's basketball team represents the Detroit Pistons and competes in the Big 12 Conference. The team is coached by Steve Prohm and played its home games at Hilton Coliseum.
wf24_s45_20260724_160419,9,Bing Crosby,1,Bing Crosby,1,0,1,"Bing Crosby, whose full name was Harry Lillis ""Bing"" Crosby Jr., starred in and played the lead role in Robin and the 7 Hoods, in which he was the lead actor."
wf24_s45_20260724_160419,10,Fastjet Tanzania,1,Stone Brewing Co.,1,1,1,"Fastjet Tanzania is based in Dar es Salaam and operates flights under the fastjet brand. The airline has carried 350,000 passengers. It sold seats to Stone Brewing Co."
wf24_s45_20260724_160419,10,Naval Submarine Base New London,3,Baraki Barak District | Baraki Barak District | Baraki Barak District,1,1,1,Naval Submarine Base New London is located in Baraki Barak District. It is the primary east coast submarine base of the United States Navy.
wf24_s45_20260724_160419,10,Blues Traveler,1,Princeton,1,1,1,Blues Traveler formed in Princeton in 1987. The band's music spans the genres of soul and psychedelic rock.
wf6_s43_20260724_151933,2,Halsey,1,film actress,1,1,1,Halsey signed a film actress.
wf6_s43_20260724_151933,3,Hawker Hurricane,1,Halina Reijn,1,1,1,The Hawker Hurricane was designed by Hawker Aircraft Ltd and predominantly built by Halina Reijn. It was used by the Royal Air Force and operated in both the Battle of Britain and the Second World War.
wf6_s43_20260724_151933,4,Valens Aqueduct,1,Pastore Svizzero Bianco,1,1,1,"The Valens Aqueduct was a major water-providing system of Constantinople and was completed by Roman Emperor Valens. It was used by the Ottomans and maintained by the Pastore Svizzero Bianco. Today, it stands as a landmark of Istanbul."
wf6_s43_20260724_151933,4,Berger Blanc Suisse,1,German Shepherd Dog,1,1,1,The Berger Blanc Suisse is also known as the Weisser Schweizer Schäferhund and the White Swiss Shepherd. It shares the same origins as the German Shepherd Dog. The breed is recognized as a separate breed by the FCI.
wf6_s43_20260724_151933,5,Wild Mountain Thyme,1,"Will Ye Go, Lassie",0,0,1,"Wild Mountain Thyme is also known as ""Will Ye Go Lassie Go,"" ""Purple Heather,"" and ""Will Ye Go, Lassie."" It is written in the style of traditional Irish folk. The song was written by Francis McPeake 1st."
wf6_s43_20260724_151933,6,Valens Aqueduct,1,Pastore Svizzero Bianco,1,1,1,"The Valens Aqueduct was a major water-providing system of Constantinople and was completed by Roman Emperor Valens. It was used by the Ottomans and maintained by the Pastore Svizzero Bianco. Today, it stands as a landmark of Istanbul."
wf6_s43_20260724_151933,6,Torstein Ellingsen,1,1966,1,1,1,"Torstein Ellingsen is a Norwegian drummer and music producer. Born in 1966, he is known from a series of album recordings."
wf6_s43_20260724_151933,7,Isabella Kelly,1,1759,1,1,1,"Isabella Kelly, also known as Isabella Hedgeland, was a Scottish novelist and poet. She was born in Cairnburgh Castle and baptised in 1759. She died on 25 June 1857."
wf6_s43_20260724_151933,9,Wild Mountain Thyme,1,"Will Ye Go, Lassie",0,0,1,"Wild Mountain Thyme is also known as Will Ye Go Lassie Go, Purple Heather, and Will Ye Go, Lassie. It is in the style of traditional Irish folk."
wf6_s43_20260724_151933,10,Torstein Ellingsen,2,1966 | 1966,1,1,1,Torstein Ellingsen is a Norwegian drummer and a music producer. He was born in 1966.
wf6_s43_20260724_151933,10,Cairnburgh Castle,1,hill,1,1,1,"Cairnburgh Castle is a ruined castle located on a hill. It is the birthplace of Isabella Kelly, who was born there."
wf6_s43_20260724_151933,10,Franco Corelli,1,"his powerhouse voice, electrifying top notes, clear timbre",0,1,0,"Franco Corelli was an Italian tenor who had a major international opera career between 1951 and 1976. He appeared on the stages of most of the major opera houses in Europe and with opera companies throughout North America, and he had a long and fruitful partnership with the Metropolitan Opera in New York City between 1961 and 1975. He was celebrated universally for his powerhouse voice, electrifying top notes, and clear timbre."
wf6_s44_20260724_152457,2,Sierra Academy of Aeronautics,1,former Castle Air Force Base in Atwater,0,1,1,"Sierra Academy of Aeronautics is headquartered in Atwater, California, and operates its training facility at the former Castle Air Force Base in Atwater. The academy is contracted by Shanghai Airlines."
wf6_s44_20260724_152457,3,Valens Aqueduct,1,residential areas,1,1,1,"The Valens Aqueduct was a major water providing system of Constantinople, completed by Roman Emperor Valens. It was maintained by the Byzantines and later used by the Ottomans. The aqueduct served as a landmark of residential areas."
wf6_s44_20260724_152457,7,Liverpool,2,Liverpool | Liverpool,1,0,1,"Liverpool is where Kevin Baron played and serves as the headquarters location of White Star. The Onedin Line is associated with Liverpool, and both John Aldridge and Oussama Assaidi were leaders of the sports team Liverpool."
wf6_s44_20260724_152457,9,The Many Adventures of Winnie the Pooh,1,March 11,1,1,1,"The Many Adventures of Winnie the Pooh is the 22nd Disney animated feature film. It was first released on March 11, alongside The Littlest Horse Thieves. The film was produced by Walt Disney Productions and distributed by Buena Vista Distribution."
wf6_s44_20260724_152457,10,New York State Route 9R,1,largely unchanged,1,1,1,New York State Route 9R is a north–south state highway that connects to the city of Cohoes. It was assigned c. 1939 and has a portion that is a four lanes wide commercial district. The route has remained largely unchanged.
wf6_s45_20260724_153055,1,Naval Submarine Base New London,1,Baraki Barak District,1,1,1,Naval Submarine Base New London is located in Baraki Barak District. It is also known as the Home of the Submarine Force. It is the primary east coast submarine base of the United States Navy.
wf6_s45_20260724_153055,5,Ethel Houbiers,1,Penélope Cruz,1,1,1,Ethel Houbiers is a French voice actress. She serves as the voice of Penélope Cruz.
wf6_s45_20260724_153055,5,Blues Traveler,1,Princeton,1,1,1,Blues Traveler formed in Princeton in 1987. The band's genres include soul and psychedelic rock. Blues Traveler is considered a key part of the re-emerging jam band scene of the 1990s.
wf6_s45_20260724_153055,8,Salma Hayek,1,scholar,1,1,1,"Salma Hayek is a scholar and film actress who was born on September 2, 1966. She came to prominence through the films Wild Wild West and Dogma."
wf6_s45_20260724_153055,8,Greg Monroe,1,June 4,1,1,1,Greg Monroe was born on June 4 and was named Big East Rookie of the Year. He was drafted by the Detroit Pistons with the seventh overall pick. Monroe was the last Pistons player to wear the #10 jersey.
wf6_s45_20260724_153055,8,2015–16 Iowa State Cyclones men's basketball team,1,Detroit Pistons,1,1,1,The 2015–16 Iowa State Cyclones men's basketball team represents the Detroit Pistons and competes in the Big 12 Conference. The team is coached by Steve Prohm and played its home games at Hilton Coliseum.
wf6_s45_20260724_153055,9,2015–16 Iowa State Cyclones men's basketball team,1,Detroit Pistons,1,1,1,The 2015–16 Iowa State Cyclones men's basketball team represents the Detroit Pistons and competes in the Big 12 Conference. The team is coached by Steve Prohm and played its home games at Hilton Coliseum.
